id,项目名称,网址,控制价,下浮率,基准价
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/28/art_1229661812_158042.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/28/art_1229661956_138052.html,27917445.42,7,25963224.24
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/28/art_1229662089_160241.html,132677009,5.6,125247096.5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/28/art_1229661812_158038.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/27/art_1229661852_132136.html,3703320,4.1,3551483.88
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/27/art_1229661852_132133.html,3987090,5.4,3771787.14
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/27/art_1229662089_160219.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/27/art_1229661812_158034.html,5036000,0,5036000
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/25/art_1229661923_139790.html,0,1,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/25/art_1229661923_139763.html,2795200,0,2795200
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/25/art_1229662089_160197.html,6061343.128,9.2,5503699.56
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/25/art_1229661852_132130.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/25/art_1229661812_158029.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/25/art_1229661923_139736.html,47952370,5.8,45171132.54
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/25/art_1229662157_160420.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/24/art_1229661852_132127.html,115779310,0,115779310
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/23/art_1229661956_138025.html,3729690.079,11.4,3304505.41
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/23/art_1229662089_160172.html,7109032.783,10.9,6334148.21
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/23/art_1229662157_160368.html,2720000,0,2720000
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/22/art_1229661956_137992.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/22/art_1229661852_132125.html,628200,0,628200
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/22/art_1229662124_160613.html,17373641.61,6.7,16209607.62
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/21/art_1229661956_137956.html,15629220.84,9.3,14175703.3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/21/art_1229661812_158025.html,1085100,0,1085100
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/21/art_1229662089_160152.html,4661274.262,15.3,3948099.3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/21/art_1229662124_160575.html,12400645.01,6.9,11545000.5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/21/art_1229661852_132122.html,6640745,9,6043077.95
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/21/art_1229661812_158021.html,60563879.51,0,60563879.51
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/18/art_1229661812_158017.html,155208635.4,8.5,142015901.4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/18/art_1229662124_160534.html,11819569,9.8,10661251.24
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/18/art_1229661923_139677.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/18/art_1229662124_160416.html,1234086.004,10.4,1105741.06
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/18/art_1229661852_132120.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/18/art_1229661923_139705.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/18/art_1229662124_160490.html,13868510,7.2,12869977.28
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/18/art_1229662089_160127.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/17/art_1229661989_137719.html,19528919.71,8.1,17947077.21
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/17/art_1229662157_160321.html,104833047,0,104833047
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/17/art_1229661923_139614.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/17/art_1229661852_132116.html,9559449.001,6.9,8899847.02
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/17/art_1229661923_139647.html,0,3,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/16/art_1229661923_139579.html,3393287.495,5.4,3210049.97
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/16/art_1229662190_173548.html,6807460.233,9.9,6133521.67
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/16/art_1229662124_160319.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/16/art_1229661989_137686.html,20326277.35,7.9,18720501.44
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/16/art_1229662124_160364.html,53002686.35,9.5,47967431.15
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/15/art_1229661989_137652.html,16709230.39,5.7,15756804.26
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/14/art_1229662157_161519.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/14/art_1229662089_160106.html,8886836.032,7.5,8220323.33
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/14/art_1229661923_139548.html,5165382.326,9.7,4664340.24
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/14/art_1229661989_137616.html,4468329.368,8.3,4097458.03
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/11/art_1229661989_137580.html,29543769,9.9,26618935.87
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/11/art_1229662124_160286.html,1184441.004,8.4,1084947.96
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/11/art_1229662056_141196.html,14973937.46,11.5,13251934.65
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/10/art_1229662056_141173.html,10716809.88,10.2,9623695.27
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/10/art_1229661852_132113.html,4254303.197,9.3,3858653
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/10/art_1229661989_137551.html,9581708.995,17.4,7914491.63
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/10/art_1229662190_173541.html,4245989.001,9.9,3825636.09
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/9/art_1229662056_141150.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/9/art_1229662124_160206.html,9440658.004,9.3,8562676.81
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/9/art_1229661956_137919.html,855761.9577,10.1,769330
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/9/art_1229662190_173532.html,13745143.38,0,13745143.38
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/9/art_1229661852_132111.html,20059495,8.2,18414616.41
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/9/art_1229662124_160159.html,4937530.996,5.6,4661029.26
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/9/art_1229662124_160246.html,15122383.4,11.5,13383309.31
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/9/art_1229661989_137521.html,1652167.001,19.3,1333298.77
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/8/art_1229661852_132108.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/8/art_1229661812_158013.html,6786242.002,11.6,5999037.93
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/8/art_1229661852_132106.html,2114200,0,2114200
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/8/art_1229662056_141125.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/7/art_1229661956_137887.html,17676058.26,12.2,15519579.15
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/7/art_1229661989_137493.html,3519420.677,6.9,3276580.65
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/4/art_1229661989_137456.html,186760530.8,0,186760530.8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/4/art_1229662157_161481.html,5660237.004,9.2,5139495.2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/4/art_1229661812_158009.html,3000000,0,3000000
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/3/art_1229662124_160116.html,12206990.95,9.5,11047326.81
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/3/art_1229661923_139515.html,2969257.116,8.1,2728747.29
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/3/art_1229662124_160079.html,12495093,8.6,11420515
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/3/art_1229661852_132104.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/3/art_1229661812_158006.html,25223395,11,22448821.55
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/2/art_1229662056_141104.html,13673181,8.1,12565653.34
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/2/art_1229661989_137421.html,30291345.3,9.5,27413667.5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/2/art_1229662190_173525.html,15259657.58,6.6,14252520.18
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/1/art_1229661852_132101.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/1/art_1229661956_137818.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/1/art_1229661956_137852.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/1/art_1229661989_137387.html,12251206.13,8.5,11209853.61
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/31/art_1229662124_160043.html,28301248,6.4,26489968.13
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/31/art_1229661852_132099.html,19199979.33,0,19199979.33
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/31/art_1229661812_158003.html,10099046,6.3,9462806.1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/31/art_1229662056_141079.html,18758347.97,4.2,17970497.36
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/28/art_1229661923_139481.html,3530093.005,8.5,3230035.1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/28/art_1229661923_139447.html,5076641.998,7.4,4700970.49
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/27/art_1229661852_132207.html,1710618,6.5,1599427.83
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/27/art_1229661852_132211.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/27/art_1229662056_141054.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/27/art_1229662089_160081.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/26/art_1229661956_137786.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/26/art_1229661852_132203.html,0,9.4,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/26/art_1229662056_141030.html,10249652,6.1,9624423.23
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/25/art_1229662089_160062.html,23329420.05,5.6,22022972.53
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/25/art_1229662056_141004.html,10614577.19,6.7,9903400.52
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/25/art_1229661812_157998.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/25/art_1229661852_132199.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/24/art_1229661956_137757.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/24/art_1229662157_161445.html,59408529,13.7,51269560.53
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/21/art_1229661989_137356.html,48415636.11,6.4,45317035.4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/21/art_1229662089_160040.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/21/art_1229662190_173515.html,9611340,9.3,8717485.38
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/21/art_1229662056_140976.html,7617585,9.4,6901532.01
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/20/art_1229661989_137325.html,4685373.998,11.7,4137185.24
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/20/art_1229661956_137725.html,940255.12,0,940255.12
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/19/art_1229661812_157992.html,3304131.996,6.3,3095971.68
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/19/art_1229661923_139412.html,3063317.807,6.5,2864202.15
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/19/art_1229662124_160002.html,7109712.998,6.6,6640471.94
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/18/art_1229662124_159965.html,16983933,11.1,15098716.44
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/18/art_1229662157_161409.html,58590149,7.1,54430248.42
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/18/art_1229661812_157988.html,12381857,10.1,11131289.44
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/18/art_1229661923_139384.html,2963447.768,6.8,2761933.32
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/17/art_1229661852_132193.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/17/art_1229661812_157978.html,5625495,9.4,5096698.47
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/17/art_1229661923_139293.html,8712437.001,9.3,7902180.36
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/17/art_1229661812_157982.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/17/art_1229661923_139264.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/17/art_1229661852_132196.html,3396605.696,8.7,3101101
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/17/art_1229661923_139325.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/17/art_1229661923_139356.html,2647315.058,4.5,2528185.88
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/14/art_1229661852_132187.html,2055429,0,2055429
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/14/art_1229661852_132190.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/14/art_1229661956_137691.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/13/art_1229662124_159929.html,10305081,7.4,9542505.01
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/13/art_1229661956_137657.html,39262814.24,6.4,36749994.13
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/12/art_1229661812_157976.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/12/art_1229661923_139234.html,8393451.996,6.3,7864664.52
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/11/art_1229661923_139646.html,14065367,8.6,12855745.44
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/10/art_1229662124_159894.html,5502508.998,11.2,4886227.99
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/6/art_1229662056_140950.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/6/art_1229661812_157972.html,8094286.999,7.7,7471026.9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/5/art_1229662089_160019.html,9007225.812,9.5,8151539.36
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/5/art_1229661852_132184.html,1956479.005,8.5,1790178.29
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/4/art_1229661956_137622.html,41855560.86,0,41855560.86
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/4/art_1229662190_173504.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/4/art_1229662056_140923.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/4/art_1229662056_140904.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/3/art_1229661956_137582.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/3/art_1229661923_139616.html,2091568.002,10.9,1863587.09
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/31/art_1229661956_137553.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/31/art_1229661956_137519.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/30/art_1229662124_160941.html,1035393.002,7.4,958773.92
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/30/art_1229661923_139587.html,2973917.095,9.8,2682473.22
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/30/art_1229661923_139557.html,3543322.999,11.3,3142927.5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/30/art_1229661852_132181.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/29/art_1229661812_157968.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/29/art_1229662124_160900.html,31682565.01,7.1,29433102.89
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/28/art_1229662190_173496.html,6421422.028,5.8,6048979.55
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/28/art_1229662089_159998.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/28/art_1229662124_160859.html,2650904.002,6.8,2470642.53
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/28/art_1229661852_132178.html,3396605.739,5.9,3196206
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/27/art_1229661852_132175.html,8697552.995,4.5,8306163.11
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/24/art_1229662157_161363.html,6124872.002,9.6,5536884.29
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/23/art_1229662056_140871.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/23/art_1229661812_157964.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/22/art_1229662089_160162.html,38418986.92,9.1,34922859.11
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/22/art_1229662124_160822.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/22/art_1229662157_161316.html,13132053.11,2.3,12830015.89
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/21/art_1229662190_173487.html,25182279.71,10.9,22437411.22
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/20/art_1229661956_137488.html,11262063.42,12.8,9820519.3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/20/art_1229661989_137295.html,1493218.999,8.1,1372268.26
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/17/art_1229661852_132172.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/17/art_1229662089_160141.html,31812356.19,8.1,29235555.34
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/17/art_1229661852_132168.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/16/art_1229661923_139524.html,3247158.457,6.7,3029598.84
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/16/art_1229661852_132163.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/15/art_1229661812_157950.html,7039010,7.8,6489967.22
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/15/art_1229661812_157954.html,4852855,4,4658740.8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/15/art_1229661812_157959.html,2420000,0,2420000
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/13/art_1229662056_140845.html,7442105,7.8,6861620.81
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/9/art_1229661812_157945.html,11211385.01,7.5,10370531.13
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/9/art_1229662089_160118.html,11285994.25,9.4,10225110.79
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/9/art_1229661852_132160.html,0,5.3,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/8/art_1229661812_157943.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/7/art_1229661852_132157.html,2014640,6.1,1891746.96
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/7/art_1229662124_160783.html,1114286.999,10.7,995058.29
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/6/art_1229662124_160745.html,5100701.474,6.4,4774256.58
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/6/art_1229662056_140806.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/6/art_1229662056_140782.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/3/art_1229661852_132154.html,1083735.006,10.1,974277.77
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/3/art_1229661923_139490.html,5886941.001,7.1,5468968.19
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/2/art_1229661923_139456.html,20232666,6.5,18917542.71
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/2/art_1229662056_140754.html,16518843.95,6.4,15461637.94
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/2/art_1229661812_157933.html,12034844,9.9,10843394.44
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/2/art_1229661812_157938.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/2/art_1229661852_132151.html,1162720.998,11.8,1025519.92
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/2/art_1229661989_137264.html,25736169.25,8.5,23548594.86
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/1/art_1229661812_157929.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/30/art_1229661812_157925.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/30/art_1229661923_139423.html,2032963.006,10.5,1819501.89
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/30/art_1229662089_160098.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/30/art_1229661989_137233.html,18456396.21,9,16795320.55
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/30/art_1229662157_161271.html,5722885.005,6.3,5362343.25
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/29/art_1229661812_157921.html,4123390.996,6.6,3851247.19
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/28/art_1229661989_137202.html,76619033.05,6.6,71562176.87
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/28/art_1229662157_161188.html,7647286.996,6.8,7127271.48
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/28/art_1229661812_157917.html,6327459.348,6.5,5916174.49
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/28/art_1229661923_139391.html,20576056.72,6.2,19300341.2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/24/art_1229661923_139366.html,29016619,11.1,25795774.29
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/24/art_1229662056_140731.html,12530461.09,8.1,11515493.74
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/23/art_1229661956_137455.html,15960239.07,6.6,14906863.29
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/23/art_1229661812_157913.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/23/art_1229662089_160077.html,5485133.629,7.7,5062778.34
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/23/art_1229661812_157910.html,27500024.01,9.4,24915021.75
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/22/art_1229662124_160706.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/22/art_1229661812_157906.html,3901910,10.5,3492209.45
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/22/art_1229662089_160053.html,5259077.395,4.4,5027677.99
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/22/art_1229661923_139296.html,4711095.998,7.8,4343630.51
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/22/art_1229661923_139327.html,15791501,6.2,14812427.94
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/22/art_1229661956_137425.html,15987174.33,10.3,14340495.37
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/20/art_1229662124_160671.html,39952961,6.2,37475877.42
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/19/art_1229662089_160036.html,7336185.553,9.6,6631911.74
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/19/art_1229662124_160597.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/19/art_1229662124_160636.html,107298840.9,5.3,101612002.4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/19/art_1229661812_157902.html,0,0,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/18/art_1229661989_137171.html,10570547.66,9.7,9545204.54
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/18/art_1229662190_173479.html,26676350.01,7,24809005.51
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/17/art_1229662089_160012.html,4001023.882,7,3720952.21
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/16/art_1229661923_139266.html,6515130.356,7.3,6039525.84
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/16/art_1229661956_137397.html,2938842.882,9.8,2650836.28
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/16/art_1229661923_139236.html,2286871.998,9.9,2060471.67
